"plu_balanza","nombre","precio_venta","codigo_barra_externo","mg"
"3112","MALLA CEBOLLA MORADA","1000","0311200000","25"
"3113","HIGO","5500","0311300000","25"
"4000","OREGANO","450","0400000000","25"
"4001","MANZANILLA","450","0400100000","25"
"4002","FLORES PECTORALES","450","0400200000","25"
"4003","COMINO","450","0400300000","25"
"4004","COCO RALLADO","550","0400400000","25"
"4005","CURRY","450","0400500000","25"
"4006","AJO MOLIDO","450","0400600000","25"
"4007","CLAVO DE OLOR","450","0400700000","25"
"4008","CANELA EN POLVO","450","0400800000","25"
"4009","CANELA ENTERA","450","0400900000","25"
"4010","LAUREL","450","0401000000","25"
"4011","BICARBONATO","450","0401100000","25"
"4012","MERKEN","550","0401200000","25"
"4013","ALBAHACA","450","0401300000","25"
"4014","PIMIENTA NEGRA","450","0401400000","25"
"4015","PIMENTON COLOR","450","0401500000","25"
"4016","PASAS","550","0401600000","25"
"4017","PAICO","450","0401700000","25"
"4018","BAILAHUEN","450","0401800000","25"
"4019","ALEJANDRIA","450","0401900000","25"
"4020","CURCUMA","450","0402000000","25"
"4021","NUECES","550","0402100000","25"
"4022","MOSTACILLAS","550","0402200000","25"
"4023","ALMENDRAS","550","0402300000","25"
"4024","TILO","450","0402400000","25"
"4025","ONOTO","20000","0402500000","25"
"4026","ALI O COMPLETO","450","0402600000","25"
"4100","CARGADOR PHILCO TIPO C 2.1A","5500","0410000000","25"
"4101","SILICONA LIQUIDA ARTEL 100ML","1800","0410100000","25"
"4102","STIC-FIX PRITT 20G","1290","0410200000","25"
"4103","PAPEL CREPE","550","0410300000","25"
"4104","PAPEL KRAFT","500","0410400000","25"
"4105","PAPEL LUSTRE CHICO 10X10","400","0410500000","25"
"4106","PAPEL LUSTRE GRANDE","150","0410600000","25"
"4107","PAPEL MANTEQUILLA","350","0410700000","25"
"4108","PAPEL VOLANTIN","150","0410800000","25"
"4109","PEGOTE DELGADO","1000","0410900000","25"
"4110","PEGOTE GRUESO","1890","0411000000","25"
"4111","PINCEL N 3","400","0411100000","25"
"4112","PINCEL N 7","800","0411200000","25"
"4113","PINCEL N 11","1000","0411300000","25"
"4114","PINZAS CEJAS","100","0411400000","25"
"4115","PORTAMINAS","550","0411500000","25"
"4116","TETE MAMADERA","300","0411600000","25"
"4117","CONEJITO DE PASCUA BOLSA","3000","0411700000","25"
"4118","PROTEIN+ TROZO FRUTILLA 155G","790","0411800000","25"
"4119","COLUN KEFIR NATURAL 120G","390","0411900000","25"
"4120","COLUN KEFIR PI A 120G","390","0412000000","25"
"4121","ACEITE VITASOLE MARAVILLA 750M","2190","0412100000","25"
"4122","PANTENE SHAMPOO EQUILIBRIO 300","3890","0412200000","25"
"4123","PANTENE SHAMPOO KERATINA 300ML","3890","0412300000","25"
"4124","MOSTAZA JB PET 240 GRS","1750","0412400000","25"
"4125","CAT CHOW ADULTO CARNE 85G","790","0412500000","25"
"4126","DOG CHOW CACHORRO CARNE 100G","790","0412600000","25"
"4127","CAT CHOW GATITOS POLLO 85G","790","0412700000","25"
"4128","CAT CHOW ADULTOS PESCADO 85G","790","0412800000","25"
"4129","CAT CHOW ESTERILIZADO CARNE 85","790","0412900000","25"
"4130","DOG CHOW ADULTO CORDERO 100G","790","0413000000","25"
"4131","DOG CHOW ADULTO POLLO 100G","790","0413100000","25"
"4132","DOG CHOW ADULTO PEQ POLLO 100G","790","0413200000","25"
"4133","TUBOS CINTAS FINI 70G","1100","0413300000","25"
"4134","TUBOS TUTTIFRUTTI FINI 70G","1100","0413400000","25"
"4135","GUNYS ACID GRAN RETO 30G","1300","0413500000","25"
"4136","GUNYS ACID PENCIL 57G","1300","0413600000","25"
"4137","GALLETON ALMENDRAS NUTRA BIEN","700","0413700000","25"
"4138","GALLETON AV MANZ NUTRA BIEN 40","700","0413800000","25"
"4139","GALLETON AV PASAS NUTRA BIEN 4","700","0413900000","25"
"4140","MINI CHIPS COSTA 35G","300","0414000000","25"
"4141","MINI VINO COSTA 35G","300","0414100000","25"
"4142","MINI MANTEQUILLA COSTA 35G","300","0414200000","25"
"4143","PEELERZ GOMITAS DURAZNO 80G","1350","0414300000","25"
"4144","PEELERZ GOMITAS MANGO 80G","1350","0414400000","25"
"4145","COMPAS PLASTICO","650","0414500000","25"
"4146","TIJERAS MAPED 13CM","1550","0414600000","25"
"4147","GALLETON CHIPS CHOCOLATE 40G","700","0414700000","25"
"4148","HEIDI LEMON & MINT 80G","2990","0414800000","25"
"4149","TRAPERO HUMEDO VIKING LIMON 12","1890","0414900000","25"
"4150","TRAPERO HUMEDO VIKING LAVANDA","1890","0415000000","25"
"4151","ARENA SANITARIA TOPK9 LIMON 2K","3390","0415100000","25"
"4152","PI A UNIVERSO 40GRS","1000","0415200000","25"
"4153","PAPAYA UNIVERSO 50GRS","1000","0415300000","25"
"4154","PROTEIN + GRANOLA BERRIES 150G","840","0415400000","25"
"4155","HUEVO CHUBI","790","0415500000","25"
"4156","PROTECTOR DIARIO CARE UP 20UNI","690","0415600000","25"
"4157","ROCKLETS CHOCOLATE 30G","650","0415700000","25"
"4158","BON O BON OBLEA 12GRS","350","0415800000","25"
"4159","DESODORANTE ETIQUET 60G","2500","0415900000","25"
"4160","PEPSODENT CARBON DETOX 75ML","1190","0416000000","25"
"4161","KETCHUP JB 900G","2550","0416100000","25"
"4162","HUEVO SORPRESA PRINCESA","1600","0416200000","25"
"4163","HUEVO SORPRESA TOY STORY","1600","0416300000","25"
"4164","COLA FRIA PRITT 100G","1590","0416400000","25"
"4165","ARTEL MARCADOR PERMANENTE ROJO","800","0416500000","25"
"4166","ARTEL MARCADOR PIZARRA VERDE","950","0416600000","25"
"4167","ESPONJA FIBRA VERDE IMPEKE 3X","1050","0416700000","25"
"4168","BABYSEC PREMIUM XG 14UN","4450","0416800000","25"
"4169","NESQUIK FRUTILLA 180G","1400","0416900000","25"
"4170","JUREL NATURAL DEYCO 425G","1750","0417000000","25"
"4171","BROWNIE BARRA VOBRO","1200","0417100000","25"
"4172","PALOMO WILLI","1300","0417200000","25"
"4173","HERSHEYS COOKIES N CREME 77G","2200","0417300000","25"
"4174","HERSHEYS COFFEE CAPPUCCINO 85G","2200","0417400000","25"
"4175","HERSHEYS SPECIAL DARK 85G","2200","0417500000","25"
"4176","BALLERINA ACOND GRANADA 750ML","1800","0417600000","25"
"4177","BALLERINA ACOND BAMBU GINSENG","1800","0417700000","25"
"4179","BALLERINA SHAMPOO GRANADA 750M","1800","0417900000","25"
"4180","HUEVITOS DE PASCUA ZANAHORIA","1000","0418000000","25"
"4181","COLA CAO PILLOWS 180G","1290","0418100000","25"
"4182","PASCUA MIX FRUNA 130G","1400","0418200000","25"
"4183","YOG. GRI OIKOS TROZO PAPAYA 11","600","0418300000","25"
"4184","YOG. GRI OIKOS TROZO FRUTILLA","600","0418400000","25"
"4185","YOG. GRI OIKOS COCHON FRT. PAP","780","0418500000","25"
"4186","YOG. GRI OIKOS COCHON FRT. FRU","780","0418600000","25"
"4187","YOG. GRI OIKOS COCHON FRT. FRU","780","0418700000","25"
"4188","ARENA SANITARIA BENTONITE COFF","4550","0418800000","25"
"4189","GUNYS ACID PELUCON","1290","0418900000","25"
"4190","GOMITA MINI HOT DOG","200","0419000000","25"
"4191","GOMITA MINI HAMBURGUESA","200","0419100000","25"
"4192","PROTEIN+ TROZOS FR SECOS 155G","790","0419200000","25"
"4193","MIEL VIDA DULCE 500G","2500","0419300000","25"
"4194","KETCHUP JB PET 240G","1850","0419400000","25"
"4195","GALLETAS BON O BON BLANCO 95G","1750","0419500000","25"
"4196","GALLETAS BON O BON SUEPR CHOCO","1750","0419600000","25"
"4197","BON O BON BREAK 45G","1200","0419700000","25"
"4198","SELZ FURIA SRIRACHA 35G","400","0419800000","25"
"4199","SELZ FURIA CHANCO EN PIEDRA 35","400","0419900000","25"
"4200","SELZ FURIA HABANERO TOMATE 35G","400","0420000000","25"
"4201","ALKA 2 FRIO NARANJA 28G","650","0420100000","25"
"4202","ACOND. PANTENE KERATINA 250ML","3790","0420200000","25"
"4203","SERVILLETA NOVA CLASICA 150UNI","1200","0420300000","25"
"4204","JABON DOVE KARITE 90G","1850","0420400000","25"
"4205","YOG. GRI OIKOS FRUTILLA 110G","390","0420500000","25"
"4206","YOG. GRI OIKOS CHIRIMOYA 110G","390","0420600000","25"
"4207","BLANQUEADOR KLAREN 20GRS","300","0420700000","25"
"4208","PAPAS FRITAS KETCHUP KRAFT 180","1650","0420800000","25"
"4209","RIGOCHOC BLANCO & NEGRO 113G","1400","0420900000","25"
"4210","P LA DURACELL C2","4550","0421000000","25"
"4211","BASTON VIENA","50","0421100000","25"
"4212","MOGUL CALAVERAS 24G","300","0421200000","25"
"4213","AMBROSAURIO 90G","1150","0421300000","25"
"4214","GALLETAS MINI CHUBI 35G","400","0421400000","25"
"4215","QUESO CREMA PHILADELPHIA 180G","3990","0421500000","25"
"4216","BON O BON CORAZON 105G","3700","0421600000","25"
"4217","TRIDENT SANDIA 5UN 8G","400","0421700000","25"
"4218","TRIDENT FRUTILLA 5UN 8G","400","0421800000","25"
"4219","MILKA AVELLANA 95","2950","0421900000","25"
"4220","TOALLITAS HUMS BABYSEQUITOS 50","1600","0422000000","25"
"4221","PANTY MUSS ALMENDRA T3","2890","0422100000","25"
"4222","PANTY MUSS CHAMPAGNE T2","2890","0422200000","25"
"4223","PANTY MUSS GRAFITO T4","2890","0422300000","25"
"4224","OMO PIEL SENS LIQ. PARA DILUIR","3600","0422400000","25"
"4225","POETT FRESCO DESPERTAR 900ML","2850","0422500000","25"
"4226","BOLSA BASURA CLEAN 110X120 5UN","4250","0422600000","25"
"4227","POETT FRESCO DESPERTAR 485ML","1100","0422700000","25"
"4228","BALLERINA JAB. LIQ HIPOALERGEN","1950","0422800000","25"
"4229","PARCHE DOLORUB 1UN","1990","0422900000","25"
"4230","PI A CUBITOS WASIL 560G","1990","0423000000","25"
"4231","MONO CRUNCH ROLLS 200G","2000","0423100000","25"
"4232","TRIDENT YERBABUENA 14 UN 25.2G","1000","0423200000","25"
"4233","FLAN NESTLE SABOR CARAMELO","400","0423300000","25"
"4234","GALLETA TRENCITO CHOCOLECHE 90","2200","0423400000","25"
"4235","GALLETA TRENCITO CHOCOMANI 90G","2200","0423500000","25"
"4236","TABLETA CROCANTY SAVORY 88G","1450","0423600000","25"
"4237","TABLETA CHOCOLITO SAVORY 88G","1450","0423700000","25"
"4238","GALLETA TRENCITO CHOCOMILK 120","1900","0423800000","25"
"4239","MAGGI SOPA CARNE FIDEOS 60G","750","0423900000","25"
"4240","TOALLITAS HUMEDAS COTTOSEC 50U","1200","0424000000","25"
"4241","BOM O BOM ROLLO MINI","400","0424100000","25"
"4242","BOMBOM HAMELIN 120G","3250","0424200000","25"
"4243","MOGUL EXTREME TUBITOS 20G","500","0424300000","25"
"4244","GALLETA COCO DOS EN UNO 35G","300","0424400000","25"
"4245","LECHE COLUN FRUTILLA 1L","1700","0424500000","25"
"4246","AUDIFONOS ENJOY ROJO","2200","0424600000","25"
"4247","AUDIFONOS ENJOY VERDE","2700","0424700000","25"
"4248","AUDIFONOS ENJOY AZUL","2750","0424800000","25"
"4249","AUDIFONOS ENJOY NEGRO","2750","0424900000","25"
"4250","SAVORY CENTELLA MANZANA LIMON","1550","0425000000","25"
"4251","SAVORY VAINILLA 1L","3700","0425100000","25"
"4252","SAVORY CHARLOT VAINILLA 1L","5800","0425200000","25"
"4253","TOALLITAS HUMEDAS EMUBABY 60U","1500","0425300000","25"
"4254","MINI TRITON NARANJA 40G","450","0425400000","25"
"4255","KETCHUP KRAFT 250G","1450","0425500000","25"
"4256","EVERCRISP CHEETOS KETCHUP 200G","2200","0425600000","25"
"4257","MOSTACCIOLI PARMA 400G","1000","0425700000","25"
"4258","GALLETA TRENCITO CHOCOBROWNIE","2200","0425800000","25"
"4259","GALLETAS DULCE TENTACION 220G","2600","0425900000","25"
"4260","BOMBOM MILKA OREO14G","300","0426000000","25"
"4261","GALLETA TRENCITO CHOCODOBLE 12","1950","0426100000","25"
"4262","FOCO LED MEGABRIHHT 9.5W","950","0426200000","25"
"4263","VIRUTEX TRAPERO 40X40","3000","0426300000","25"
"4264","YOGUR OIKOS CHOCO CRUNCH 124G","1100","0426400000","25"
"4265","YOGUR OIKOS GRANOLA CRUNCH 124","1330","0426500000","25"
"4266","SCANMED TEST DE EMBARAZO","1290","0426600000","25"
"4267","MINI GOLPE 12G","150","0426700000","25"
"4268","ESPONJA DORADA INOX CLORO","1500","0426800000","25"
"4269","JABON LESANCY ALMENDRAS 90G","850","0426900000","25"
"4270","DOVE KERATINA ACONDICONADOR 40","2800","0427000000","25"
"4271","DOVE COLAGENO ACONDICONADOR 40","2800","0427100000","25"
"4272","DOVE COLAGENO SHAMPOO 400ML","2800","0427200000","25"
"4273","DOVE KERATINA SHAMPOO 400ML","2800","0427300000","25"
"4274","YOG. GRI OIKOS TRZOS DURAZNO 1","600","0427400000","25"
"4275","YOG. GRI OIKOS NATURAL S/A 150","650","0427500000","25"
"4276","YOG. GRI OIKOS NUT S CARAMEL C","1100","0427600000","25"
"4278","REESES PIECES 43G","900","0427800000","25"
"4279","BOMBO ROLLS CROCANTE","250","0427900000","25"
"4280","SERVILLETAS NOVA CLASICA INDUS","3200","0428000000","25"
"4281","LADYSOFT NOCT MAXIPRO TELA SUA","1800","0428100000","25"
"4282","CHUBI GOMITAS 20G","300","0428200000","25"
"4283","PROTEIN WILLD LEMON PIE 45G","1490","0428300000","25"
"4284","SNACK DETODITO QUESO 290G","2600","0428400000","25"
"4285","OREO LIMON 108G","890","0428500000","25"
"4286","EVERCRISP MANI JAPONES 135G","1500","0428600000","25"
"4287","YOG. GRI NATURAL ENDULZADO 110","390","0428700000","25"
"4288","KITKAT TRIPLECHOCOLATE 41.5G","1000","0428800000","25"
"4289","MCKAY MUSEO 35G","350","0428900000","25"
"4290","TRITON INTENSA 79G","750","0429000000","25"
"4291","SOUR BEAST CONEJO BESTIAL 85G","1000","0429100000","25"
"4292","GOMITA FRUTILLA ACIDA","200","0429200000","25"
"4293","GOMITA DE BEBIDA SABORES ACIDA","200","0429300000","25"
"4294","HERSHEYS BLANCO 92G","1850","0429400000","25"
"4295","KRAFT MOSTAZA 220G","1350","0429500000","25"
"4296","KRAFT MOSTAZA 90G","990","0429600000","25"
"4297","COSTA BLANC CHOCOLATE 80G","3090","0429700000","25"
"4298","GOMON WILLY","1100","0429800000","25"
"4299","CARAMELO BOMBON","450","0429900000","25"
"4300","PLASTICINA 12 COLORES TORRE","1550","0430000000","25"
"4301","DE TODITO DULCE  220G","2200","0430100000","25"
"4302","CBSE YERBA MATE GUARANA 500G","3180","0430200000","25"
"4303","ACEITE MIRAFLORES OLIVADO 500M","3890","0430300000","25"
"4304","LEVADURA EN PAN LEFERSA 38G","550","0430400000","25"
"4305","MILO TODO EN 1 500G","6590","0430500000","25"
"4306","PACIFICO JUREL NATURAL","1690","0430600000","25"
"4307","SALSA DE SOYA EDRA 155ML","1650","0430700000","25"
"4308","AJI CHILENO CREMA DON JUAN 240","1350","0430800000","25"
"4309","BARQULLOS LOLITA","1890","0430900000","25"
"4310","LA PREFERIDA SALAME 100G","1800","0431000000","25"
"4312","SALSA BBQ CAROZZI 100G","560","0431200000","25"
"4313","COLUN POSTRE CREMISIMO LUCUMA","300","0431300000","25"
"4314","ARENA DE GATO CLEAN+ 5L","4500","0431400000","25"
"4315","PROMO DE COLACONES COSTA","990","0431500000","25"
"4316","CABLE MLAB TYOE-C","3100","0431600000","25"
"4317","CABLE IPHONE 1MT ECONOMICO","2790","0431700000","25"
"4318","COLGATE WHITE LUMINOUS 140G","3380","0431800000","25"
"4319","MAGIC BOX DINOSAUR","1850","0431900000","25"
"4320","PURINA FELIX GATITO CARNE 85G","790","0432000000","25"
"4321","GUMMI NARANJA","200","0432100000","25"
"4322","LUCCHETTI TALLARINES 78 400G","1300","0432200000","25"
"4323","DELICIAS RELLENO CHOCOLATE 220","2600","0432300000","25"
"4324","GALLETA OREO SELENA 108G","890","0432400000","25"
"4325","BON O BON FRAMBUESA 16G","300","0432500000","25"
"4326","PROTECTOR DIARIO LADYSOFT 20U","800","0432600000","25"
"4327","LADYSOFT ULTRADELGADA 8U","1450","0432700000","25"
"4328","OREO ORIGINAL 6PAQ","1900","0432800000","25"
"4329","MASTERDOG SALSA SENIOR CARNE 1","690","0432900000","25"
"4330","PECHUGA COCIDA 200G","2500","0433000000","25"
"4331","PECHUGA ASADA 200G","2500","0433100000","25"
"4332","GLADE AEROSOL LAVANDA 420ML","2600","0433200000","25"
"4333","SALSA ALCACHOFA Y ESPINACA 200","2190","0433300000","25"
"4334","GLADE AEROSOLLAVANDA 360ML","2600","0433400000","25"
"4335","MINI MAGNUM COOKIES 60ML","1000","0433500000","25"
"4336","MINI MAGNUM CHOCOLATE 60ML","1000","0433600000","25"
"4337","CEREAL MONO ROLLS 400G","5110","0433700000","25"
"4338","CRIOLLITAS MCKAY 80G","1400","0433800000","25"
"4339","HERSHEY S TUBO CHOCOLATE 25G","800","0433900000","25"
"4340","HERSHEY S TUBO COOKIES 25G","800","0434000000","25"
"4341","CHORIZO REC ABU GRILL-HOUSE 40","4000","0434100000","25"
"4342","PINGUINOS MARINELA120G","1150","0434200000","25"
"4343","QUESO CHILOLAC 250G LAMINADO","2990","0434300000","25"
"4344","KETCHUP INFIERNO SPICY 100G","1000","0434400000","25"
"4345","DIRITOS SWEET-CHILI 43G","700","0434500000","25"
"4346","LECHE MONO-CHOC 190ML","500","0434600000","25"
"4347","LECHE COLUN ORIGEN 200ML","570","0434700000","25"
"4348","ALFAJOR PREMIUM CALAF 60G","560","0434800000","25"
"4349","COLUN FLAN TRES LECHE 100G","370","0434900000","25"
"4350","ARENA DE GATO PREMIUM 5K","4500","0435000000","25"
"4351","HERSHEY S EXTRA CREMOSO 82G","2100","0435100000","25"
"4352","HERSHEY S TUBO FRUT VERMELHAS","790","0435200000","25"
"4353","MARTER CAT POLLO SNACK 60G","1300","0435300000","25"
"4354","MARTER CAT CARNE SNACK 60G","1300","0435400000","25"
"4355","HUEVO SORPRESA ZENON","1600","0435500000","25"
"4356","FRUTOS MIX UNIVERSO","2000","0435600000","25"
"4357","GROSO CRUNCH MENTA","100","0435700000","25"
"4358","YOG. GRI OIKOS TROZO COCO 110G","600","0435800000","25"
"4359","PINGUINOS PEACH IDOL","1150","0435900000","25"
"4360","CHOCBRELLA","490","0436000000","25"
"4361","PILAS AA DURACEL","2100","0436100000","25"
"4362","ATUN LOMO AGUA ROBINSON CRUSOE","1800","0436200000","25"
"4363","PISTACHOS SALADOS 80G","2500","0436300000","25"
"4364","ALMENDRAS CON MIEL 80G","2550","0436400000","25"
"4365","CASTA A CAJ  MIEL 80G","2880","0436500000","25"
"4366","CASTA AS DE CAJ  80G","2880","0436600000","25"
"4367","CHEETOS QUESO 280G","2200","0436700000","25"
"4368","MENTOS CLEAR BREATH  PEPERMINT","1250","0436800000","25"
"4369","BILZ 250ML","700","0436900000","25"
"4370","OBLEA CHOC AVELLANA 140G","1000","0437000000","25"
"4371","PAP 250ML","700","0437100000","25"
"4373","SAVORY HELADO FINI 70ML","750","0437300000","25"
"4374","MEGA HELADO CHOC AVELLANAS 90M","2350","0437400000","25"
"4375","COLA DE TIGE HELADO 1L","4850","0437500000","25"
"4376","SAVORY FRBO CHOC SUIZO 1.8L","5700","0437600000","25"
"4377","TRITON CHOCOLATE 116G","990","0437700000","25"
"4378","NUTTINO MASTICABLE","50","0437800000","25"
"4379","DURAZNOS MITADES TIA BELA 567G","1400","0437900000","25"
"4380","BOLSA MIX CEREALES FROOT LOOPS","600","0438000000","25"
"4381","BOLSA MIX CEREALES ZUCARITAS 3","600","0438100000","25"
"4382","BOLSA MIX CEREALES CHOCO KRISP","600","0438200000","25"
"4383","AMBRO BALLS 78G","1000","0438300000","25"
"4384","ADHESIVO INSTANTANEO REX 1G","750","0438400000","25"
"4385","PI A VIEJA","2500","0438500000","25"
"4386","FRUGELE MASTICRUNCH 60G","950","0438600000","25"
"4387","HELADO FRAC VAINILLA 70ML","1000","0438700000","25"
"4388","HERSHEYS BARRA CHOCO 40% CACAO","2100","0438800000","25"
"4389","SALCHICHA MONTINA 1KG","4100","0438900000","25"
"4390","ROLLING AMSTERDAM","650","0439000000","25"
"4391","MINI CONO TRENDY 46G","750","0439100000","25"
"4392","REDBULL THE SPRING SA250ML","1500","0439200000","25"
"4393","DE TODITO QUESO 275G","2500","0439300000","25"
"4394","VELAS DE CUMPLEA OS 12 U","700","0439400000","25"
"4395","GUNYS ACID DROP 20G","1090","0439500000","25"
"4396","KINDER BUENO WAFER 43G","1450","0439600000","25"
"4397","MARCO POLO RUSTICA ALBAHACA 18","3000","0439700000","25"
"4398","POPPING BOBA FRUTILLA 350ML","1200","0439800000","25"
"4399","POPPING BOBA MANZANA 350ML","1200","0439900000","25"
"4400","POPPING BOBA DURAZNO 350ML","1200","0440000000","25"
"4401","SEMOLA CAROZZI 500G","1670","0440100000","25"
"4402","CHAMONIX SABOR PI A 1L","1900","0440200000","25"
"4410","ALFAJOR CLASSIC 35G","400","0441000000","25"
"4412","CHUPETE GUNYS FUTBOL","200","0441200000","25"
"4413","TABLETA RIGOCHOC 103G","1550","0441300000","25"
"4414","ZUKO MANGO","250","0441400000","25"
"4416","PASAS AL RON FRUNA","1700","0441600000","25"
"4420","BROWNIE CON NUEZ","1500","0442000000","25"
"4450","FELIX PAVO 85G","690","0445000000","25"
"4451","FELIX PESCADO BLANCO 85G","690","0445100000","25"
"4460","TAKIS EXPLOSION 190G","2300","0446000000","25"
"4462","DOUBI TABLET","1300","0446200000","25"
"4463","DUBACO DUBAI PISTACHO","8000","0446300000","25"
"4464","ANGEL HAIR COTTON CANDY","1300","0446400000","25"
"4465","DOUBINOUGA PISTACHO","1000","0446500000","25"
"4466","PAN CALABAZA NUEZ 600G","3250","0446600000","25"
"4470","JABON LUX SOFT SKIN","750","0447000000","25"
"4471","JABON LUX CAMELLIA","750","0447100000","25"
"4480","ARENA SANITARIA TOPK9 MOKA  2K","3390","0448000000","25"
"4485","MONDADIENTES","500","0448500000","25"
"4486","BOMBILLA 24","800","0448600000","25"
"4490","TRENCITO CONO","1290","0449000000","25"
"4491","DANKY STRANGER","2100","0449100000","25"
